Species,month,wnv_density,spray_indicator,avg_temp,avg_dewpt,avg_wetbulb,tot_precip,avg_windspeed,WnvPresent
CULEX PIPIENS,8,8,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,8,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,8,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,8,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,5,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,5,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,5,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,5,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,6,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,6,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,3,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,5,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,5,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,5,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,46,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,0,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,4,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,8,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,8,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,8,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,5,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,5,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS,8,5,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX RESTUANS,8,5,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,5,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,4,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,2,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,7,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,1
CULEX PIPIENS/RESTUANS,8,7,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,7,1,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,7,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX RESTUANS,8,7,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,7,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,1,0,74.5,61.29032258064516,66.24193548387096,2.2299999999999995,7.967741935483868,0
CULEX PIPIENS/RESTUANS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS/RESTUANS,8,2,1,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,2,1,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,2,1,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,7,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,7,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,7,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS/RESTUANS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS/RESTUANS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX RESTUANS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,8,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,5,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,5,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,1
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,4,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,2,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,0,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,1,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,6,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,3,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,5,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX RESTUANS,8,5,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS,8,5,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
CULEX PIPIENS/RESTUANS,8,46,0,73.37096774193549,59.82258064516129,64.91129032258064,2.0249999999999995,7.911290322580643,0
